QID,label,from,starting label,target,depth
Q731128,X.500,Q212633,H.264/MPEG-4 AVC,0,2
Q15836568,computer network protocol,Q189620,SOAP,1,1
Q3359815,PPPoX,Q189620,SOAP,0,2
Q5013874,CRFS (Coherent Remote File System),Q189620,SOAP,0,2
Q2622793,JetDirect,Q189620,SOAP,0,2
Q8777,Hypertext Transfer Protocol,Q189620,SOAP,1,2
Q579287,phonetic alphabet,Q21204,International Phonetic Alphabet,1,1
Q7889,video game,Q244030,Diablo III,1,1
Q4485157,PC game,Q244030,Diablo III,1,2
Q6561427,console game,Q244030,Diablo III,1,2
Q6895044,multiplayer video game,Q244030,Diablo III,1,2
Q54767,puzzle video game,Q244030,Diablo III,0,2
Q58778,system,Q254183,augmented reality,1,1
Q5499606,free-bass system,Q254183,augmented reality,0,2
Q3958441,economic sector,Q254183,augmented reality,0,2
Q47484674,threat level,Q254183,augmented reality,0,2
Q1584378,measuring equipment,Q254183,augmented reality,0,2
Q1803829,landscape type,Q254183,augmented reality,0,2
Q625083,water supply network,Q254183,augmented reality,0,2
Q2109768,final salary system,Q254183,augmented reality,0,2
Q16672214,sports rating system,Q254183,augmented reality,0,2
Q1736180,predetermined motion time system,Q254183,augmented reality,0,2
Q4491715,phonemic transcription,Q254183,augmented reality,0,2
Q622381,deterministic system,Q254183,augmented reality,0,2
Q278784,district heating,Q254183,augmented reality,0,2
Q599967,autopoiesis,Q254183,augmented reality,0,2
Q92438,microblogging,Q918,Twitter,1,1
Q620615,mobile app,Q918,Twitter,1,1
Q3220391,social networking service,Q918,Twitter,1,1
Q6839279,microblogging in China,Q918,Twitter,0,2
Q7858627,Twitter usage,Q918,Twitter,1,2
Q7901759,use of Twitter by public figures,Q918,Twitter,1,3
Q17710982,Twitterature,Q918,Twitter,1,3
Q4830453,business,Q916196,Citrix Systems,1,1
Q891723,public company,Q916196,Citrix Systems,1,1
Q6881511,enterprise,Q916196,Citrix Systems,1,1
Q1058914,software company,Q916196,Citrix Systems,1,1
Q1341478,energy company,Q916196,Citrix Systems,0,2
Q2566474,sutler,Q916196,Citrix Systems,0,2
Q1132207,business incubator,Q916196,Citrix Systems,0,2
Q1395324,family business,Q916196,Citrix Systems,0,2
Q1109680,small business,Q916196,Citrix Systems,0,2
Q7830259,Township and Village Enterprises,Q916196,Citrix Systems,0,2
Q6500733,printer,Q916196,Citrix Systems,0,2
Q1331793,media company,Q916196,Citrix Systems,0,2
Q1116826,private security company,Q916196,Citrix Systems,0,2
Q217107,travel agency,Q916196,Citrix Systems,0,2
Q161726,multinational corporation,Q916196,Citrix Systems,1,2
Q16968466,regional health authority,Q916196,Citrix Systems,0,2
Q30688741,virtual restaurant,Q916196,Citrix Systems,0,2
Q1520069,bottling company,Q916196,Citrix Systems,0,2
Q133744,tour operator,Q916196,Citrix Systems,0,2
Q220142,pet store,Q916196,Citrix Systems,0,2
Q5384579,Equipment rental,Q916196,Citrix Systems,0,2
Q2865305,trading company,Q916196,Citrix Systems,0,2
Q476118,reinsurance,Q916196,Citrix Systems,0,2
Q1529128,postal service,Q916196,Citrix Systems,0,2
Q25112142,dental service organization,Q916196,Citrix Systems,0,2
Q3515239,tannery,Q916196,Citrix Systems,0,2
Q50825050,Concession company,Q916196,Citrix Systems,0,2
Q1719063,betting shop,Q916196,Citrix Systems,0,2
Q1757263,moving company,Q916196,Citrix Systems,0,2
Q726870,brick and mortar,Q916196,Citrix Systems,0,2
Q8303885,trust company,Q916196,Citrix Systems,0,2
Q11885129,artist agency,Q916196,Citrix Systems,0,2
Q3591545,financial service company,Q916196,Citrix Systems,0,2
Q1200676,design agency,Q916196,Citrix Systems,0,2
Q55312620,Entreprise solidaire d'utilité sociale,Q916196,Citrix Systems,0,2
Q1668024,service on internet,Q177518,IPTV,1,1
Q7094065,online calendar,Q177518,IPTV,0,2
Q168210,Internet forum,Q177518,IPTV,0,2
Q9158,email,Q177518,IPTV,0,2
Q56240402,VPN service,Q177518,IPTV,1,2
Q18385544,open banking,Q177518,IPTV,0,2
Q1273203,mailbox provider,Q177518,IPTV,0,2
Q55387247,service on internet by PWN,Q177518,IPTV,0,2
Q60229368,Developer Portal,Q177518,IPTV,0,2
Q1368679,Internet fax,Q177518,IPTV,0,2
Q4007046,VOLftp,Q177518,IPTV,0,2
Q5440723,federation,Q177518,IPTV,0,2
Q615699,Internet encyclopedia,Q177518,IPTV,0,2
Q18554189,degenerative myopia,Q168403,myopia,1,1
Q737460,visual impairment,Q168403,myopia,1,1
Q470427,refractive error,Q168403,myopia,1,1
Q55789206,syndromic myopia,Q168403,myopia,1,1
Q177895,astigmatism,Q168403,myopia,1,2
Q2634782,low vision,Q168403,myopia,1,2
Q2470609,Wagner's disease,Q168403,myopia,1,2
Q18554630,irregular astigmatism,Q168403,myopia,1,3
Q21065240,modular connector,Q1650302,RJ45,1,1
Q595851,registered jack,Q1650302,RJ45,1,1
Q2897834,4P4C modular connector,Q1650302,RJ45,1,2
Q2413791,8P8C modular connector,Q1650302,RJ45,1,2
Q1068715,telecommunications network,Q228327,access network,1,1
Q1301371,computer network,Q228327,access network,1,2
Q75,Internet,Q228327,access network,1,2
Q1120452,communications-based train control,Q228327,access network,0,2
Q1654395,IRC network,Q228327,access network,0,2
Q141683,broadcast network,Q228327,access network,1,2
Q3498158,public data network,Q228327,access network,0,2
Q15057100,broadband Internet access,Q228327,access network,1,2
Q1162680,tropospheric scatter,Q228327,access network,0,2
Q5570871,global network,Q228327,access network,1,2
Q2354216,telephone network,Q228327,access network,1,2
Q2135275,Intermodal Transport Control System,Q228327,access network,0,3
Q6055991,Internet in the United States,Q228327,access network,0,3
Q7953975,WOR Radio Network,Q228327,access network,0,3
Q210499,bulletin board system,Q228327,access network,0,3
Q5501093,Freenet,Q228327,access network,0,3
Q18198738,Global Multistakeholder Meeting on the Future of Internet Governance,Q228327,access network,0,3
Q922437,InfiniBand,Q228327,access network,0,3
Q1117061,local loop,Q228327,access network,0,3
Q12045244,landline telephone network,Q228327,access network,0,3
Q182129,metropolitan area network,Q228327,access network,1,3
Q1043805,mobile web,Q228327,access network,0,3
Q1976011,Bynet,Q228327,access network,0,3
Q2396610,geoweb,Q228327,access network,0,3
Q1322821,Internet in North Korea,Q228327,access network,0,3
Q1029123,style sheet language,Q46441,Cascading Style Sheets,1,1
Q431028,interior gateway protocol,Q1091139,Enhanced Interior Gateway Routing Protocol,1,1
Q1755411,link-state routing protocol,Q1091139,Enhanced Interior Gateway Routing Protocol,1,2
Q4290,investment,Q2937445,capitalization,1,1
Q2132777,rationalization investment,Q2937445,capitalization,1,2
Q4201895,investment fund,Q2937445,capitalization,1,2
Q5048328,case bond,Q2937445,capitalization,1,2
Q1415886,capital participation,Q2937445,capitalization,1,2
Q4736525,alternative investment,Q2937445,capitalization,1,2
Q21552779,smart beta,Q2937445,capitalization,1,2
Q6418870,KiwiSaver,Q2937445,capitalization,0,3
Q1328899,standards organization,Q1500419,Open Mobile Alliance,1,1
Q79913,non-governmental organization,Q1500419,Open Mobile Alliance,1,1
Q15277759,national standards organisation,Q1500419,Open Mobile Alliance,1,2
Q52162350,regional standards organisation,Q1500419,Open Mobile Alliance,1,2
Q659206,Technischer Überwachungsverein,Q1500419,Open Mobile Alliance,1,2
Q1163643,classification society,Q1500419,Open Mobile Alliance,0,2
Q5098014,Children's Aid Society,Q1500419,Open Mobile Alliance,0,2
Q820425,Bergwaldprojekt,Q1500419,Open Mobile Alliance,0,2
Q7835148,transport standards organization,Q1500419,Open Mobile Alliance,0,2
Q431603,advocacy group,Q1500419,Open Mobile Alliance,0,2
Q5340908,Education NGOs,Q1500419,Open Mobile Alliance,0,2
Q51884140,Nyayik Sansar,Q1500419,Open Mobile Alliance,0,2
Q294801,eco-control body,Q1500419,Open Mobile Alliance,0,2
Q4330210,Public Academy of Sciences,Q1500419,Open Mobile Alliance,0,2
Q51885731,European Standardization Organization,Q1500419,Open Mobile Alliance,1,2
Q17155032,software category,Q146768,middleware,1,1
Q317623,technical standard,Q42253,Uniform Resource Locator,1,1
Q375479,standard illuminant,Q42253,Uniform Resource Locator,0,2
Q5570849,Global information management Metrics eXchange,Q42253,Uniform Resource Locator,0,2
Q56277227,Launch Unit,Q42253,Uniform Resource Locator,0,2
Q2309650,MPEG-3,Q42253,Uniform Resource Locator,0,2
Q45941145,data standard,Q42253,Uniform Resource Locator,0,2
Q185698,methodology,Q1437394,formal concept analysis,1,1
Q2670999,investment strategy,Q1437394,formal concept analysis,0,2
Q21045430,inferring horizontal gene transfer,Q1437394,formal concept analysis,0,2
Q1193625,social science methodology,Q1437394,formal concept analysis,0,2
Q2292993,design method,Q1437394,formal concept analysis,0,2
Q179012,project management,Q1437394,formal concept analysis,0,2
Q1378470,software development methodology,Q1437394,formal concept analysis,0,2
Q1196545,historical method,Q1437394,formal concept analysis,0,2
Q167270,trademark,Q658464,Centrino,1,1
Q4728331,All-Trac,Q658464,Centrino,0,2
Q3842318,Made in Italy,Q658464,Centrino,0,2
Q1421330,service mark,Q658464,Centrino,0,2
Q287249,BMW xDrive,Q658464,Centrino,0,2
Q977482,Cisk,Q658464,Centrino,0,2
Q3294748,British Rail brand names,Q658464,Centrino,0,2
Q55738874,single clarinets with conical bore,Q9798,saxophone,1,1
Q181247,woodwind instrument,Q9798,saxophone,1,1
Q37045,markup language,Q387168,C-HTML,1,1
Q5531642,general-purpose markup language,Q387168,C-HTML,1,2
Q874048,packet forwarding,Q899288,multicast,1,1
Q6686945,wiki software,Q1125400,Confluence,1,1
Q474157,collaborative software,Q1125400,Confluence,1,1
Q12313595,collaborative real-time editor,Q1125400,Confluence,1,2
Q28135300,Workplace from Meta,Q1125400,Confluence,1,2
Q107415,Group decision support systems,Q1125400,Confluence,0,2
Q2481505,audio codec,Q352455,Adaptive Multi-Rate Wideband,1,1
Q758871,audio coding format,Q352455,Adaptive Multi-Rate Wideband,1,1
Q20198160,lossy audio coding format,Q352455,Adaptive Multi-Rate Wideband,1,2
Q2441645,sound format,Q352455,Adaptive Multi-Rate Wideband,1,2
Q20198105,lossless audio coding format,Q352455,Adaptive Multi-Rate Wideband,1,2
Q44299010,DTS,Q352455,Adaptive Multi-Rate Wideband,1,2
Q4650868,ACT,Q352455,Adaptive Multi-Rate Wideband,1,2
Q379637,Multi-Band Excitation,Q352455,Adaptive Multi-Rate Wideband,1,3
Q15836568,computer network protocol,Q8767,Domain Name System,1,1
Q5753107,hierarchical namespace,Q8767,Domain Name System,1,1
Q290378,internet standard,Q8767,Domain Name System,1,1
Q1648707,routing protocol,Q8767,Domain Name System,1,2
Q2295992,XML namespace,Q8767,Domain Name System,0,2
Q4830453,business,Q17370651,Orange cloud for business,1,1
Q1341478,energy company,Q17370651,Orange cloud for business,0,2
Q2566474,sutler,Q17370651,Orange cloud for business,0,2
Q1132207,business incubator,Q17370651,Orange cloud for business,0,2
Q1109680,small business,Q17370651,Orange cloud for business,0,2
Q7830259,Township and Village Enterprises,Q17370651,Orange cloud for business,0,2
Q835400,combine,Q17370651,Orange cloud for business,0,2
Q1116826,private security company,Q17370651,Orange cloud for business,0,2
Q740752,transport company,Q17370651,Orange cloud for business,0,2
Q811404,Bauhof,Q17370651,Orange cloud for business,0,2
Q161726,multinational corporation,Q17370651,Orange cloud for business,1,2
Q16968466,regional health authority,Q17370651,Orange cloud for business,0,2
Q16274795,shipbuilding company,Q17370651,Orange cloud for business,0,2
Q30688741,virtual restaurant,Q17370651,Orange cloud for business,0,2
Q133744,tour operator,Q17370651,Orange cloud for business,0,2
Q220142,pet store,Q17370651,Orange cloud for business,0,2
Q1416636,non-banking financial company,Q17370651,Orange cloud for business,0,2
Q112046,transmission system operator,Q17370651,Orange cloud for business,0,2
Q2534781,event management company,Q17370651,Orange cloud for business,0,2
Q5384579,Equipment rental,Q17370651,Orange cloud for business,0,2
Q56315965,Nano cap,Q17370651,Orange cloud for business,0,2
Q2865305,trading company,Q17370651,Orange cloud for business,0,2
Q14472468,payroll service bureau,Q17370651,Orange cloud for business,0,2
Q476118,reinsurance,Q17370651,Orange cloud for business,0,2
Q1529128,postal service,Q17370651,Orange cloud for business,0,2
Q25112142,dental service organization,Q17370651,Orange cloud for business,0,2
Q50825050,Concession company,Q17370651,Orange cloud for business,0,2
Q23017800,large-cap,Q17370651,Orange cloud for business,0,2
Q1719063,betting shop,Q17370651,Orange cloud for business,0,2
Q726870,brick and mortar,Q17370651,Orange cloud for business,0,2
Q11885129,artist agency,Q17370651,Orange cloud for business,0,2
Q2518331,offshore company,Q17370651,Orange cloud for business,0,2
Q1200676,design agency,Q17370651,Orange cloud for business,0,2
Q55312620,Entreprise solidaire d'utilité sociale,Q17370651,Orange cloud for business,0,2
Q12737077,occupation,Q1487,hacker,1,1
Q264965,subculture,Q1487,hacker,1,1
Q2697987,Incroyables and Merveilleuses,Q1487,hacker,0,2
Q5136459,clubbing,Q1487,hacker,0,2
Q5637247,hacker,Q1487,hacker,1,2
Q7445029,Security culture,Q1487,hacker,1,2
Q13584036,youth subculture in France,Q1487,hacker,0,2
Q1022116,bōsōzoku,Q1487,hacker,0,2
Q1940032,medieval reenactment,Q1487,hacker,0,2
Q1470206,leather subculture,Q1487,hacker,0,2
Q1162746,phreaking,Q1487,hacker,1,2
Q188976,counterculture,Q1487,hacker,1,2
Q339747,hippie,Q1487,hacker,0,3
Q142714,card game,Q80131,poker,1,1
Q953223,stud poker,Q80131,poker,1,1
Q13586511,Dealer's choice,Q80131,poker,1,1
Q2072000,Three card poker,Q80131,poker,1,1
Q497397,video poker,Q80131,poker,1,1
Q1050367,online poker,Q80131,poker,1,1
Q1073718,Chinese poker,Q80131,poker,1,1
Q1188693,mind sport,Q80131,poker,1,1
Q718,chess,Q80131,poker,0,2
Q1153767,platform as a service,Q17054505,Google Cloud Platform,1,1
Q1346018,infrastructure as a service,Q17054505,Google Cloud Platform,1,1
Q26085352,file format family,Q280761,Windows Media Video,1,1
Q18155479,vector tile,Q280761,Windows Media Video,0,2
Q17154458,Netpbm formats,Q280761,Windows Media Video,0,2
Q17155032,software category,Q193424,web service,1,1
Q487365,gateway,Q193424,web service,0,2
Q28168011,X server,Q193424,web service,0,2
Q28057030,ERP software,Q193424,web service,0,2
Q3077240,forge,Q193424,web service,0,2
Q1756442,LR parser,Q193424,web service,0,2
Q1727373,lint,Q193424,web service,0,2
Q570871,email client,Q193424,web service,0,2
Q1074158,educational software,Q193424,web service,0,2
Q907342,compatibility layer,Q193424,web service,0,2
Q643876,Virtual printer,Q193424,web service,0,2
Q15079042,spaced repetition software,Q193424,web service,0,2
Q17155032,software category,Q93249,antivirus software,1,1
Q15079042,spaced repetition software,Q93249,antivirus software,0,2
Q643876,Virtual printer,Q93249,antivirus software,0,2
Q3077240,forge,Q93249,antivirus software,0,2
Q28057030,ERP software,Q93249,antivirus software,0,2
Q1756442,LR parser,Q93249,antivirus software,0,2
Q570871,email client,Q93249,antivirus software,0,2
Q1074158,educational software,Q93249,antivirus software,0,2
Q586034,Fiber to the x,Q1200183,Fiber to the home,1,1
Q121359,infrastructure,Q1200183,Fiber to the home,1,1
Q15411548,computing infrastructure,Q1200183,Fiber to the home,0,2
Q7257917,Public infrastructure,Q1200183,Fiber to the home,1,2
Q594593,IT infrastructure,Q1200183,Fiber to the home,1,2
Q10677200,municipal broadband,Q1200183,Fiber to the home,0,2
Q1438053,research infrastructure,Q1200183,Fiber to the home,0,2
Q3456887,logistic network,Q1200183,Fiber to the home,0,2
Q1144084,utility pole,Q1200183,Fiber to the home,0,2
Q1817119,ICT infrastructure,Q1200183,Fiber to the home,0,2
Q15632617,fictional human,Q180704,Iron Man,1,1
Q1114461,comics character,Q180704,Iron Man,1,1
Q15773347,film character,Q180704,Iron Man,1,1
Q846636,software architecture,Q161410,peer-to-peer,1,1
Q639681,network architecture,Q161410,peer-to-peer,1,1
Q11148310,browser-sever,Q161410,peer-to-peer,1,2
Q2860294,Database-centric architecture,Q161410,peer-to-peer,1,2
Q2025579,open-access network,Q161410,peer-to-peer,1,2
Q146813,client-server,Q161410,peer-to-peer,1,2
Q145490,network topology,Q161410,peer-to-peer,1,2
Q6901701,Monolithic application design,Q161410,peer-to-peer,1,2
Q1048431,enterprise architecture,Q161410,peer-to-peer,0,2
Q220644,service oriented architecture,Q161410,peer-to-peer,0,2
Q1052721,multitier architecture,Q161410,peer-to-peer,1,2
Q9143,programming language,Q16340,XPath,1,1
Q845739,query language,Q16340,XPath,1,1
Q47607,Structured Query Language,Q16340,XPath,1,2
Q3700468,DMCL,Q16340,XPath,0,2
Q7998546,wide-spectrum language,Q16340,XPath,0,2
Q4117397,systems programming language,Q16340,XPath,0,2
Q17092833,Jaql,Q16340,XPath,1,2
Q2458742,dialect,Q16340,XPath,0,2
Q7263491,information retrieval query language,Q16340,XPath,1,2
Q60551191,graph query language,Q16340,XPath,1,2
Q4048871,SQL-92,Q16340,XPath,1,3
Q5854085,FSQL,Q16340,XPath,1,3
Q28941000,SQL:2016,Q16340,XPath,1,3
Q4048878,SQL:1999,Q16340,XPath,1,3
Q28163355,SQL-86,Q16340,XPath,1,3
Q7392729,SQL:2006,Q16340,XPath,1,3
Q6138701,RDF query language,Q16340,XPath,1,3
Q2025506,OpenSQL,Q16340,XPath,1,3
Q4048881,SQL:2003,Q16340,XPath,1,3
Q28163046,SQL-89,Q16340,XPath,1,3
Q2063791,SQL:2008,Q16340,XPath,1,3
Q3459982,SQL:2011,Q16340,XPath,1,3
Q4972100,broadcast band,Q1082861,long wave,1,1
Q15836568,computer network protocol,Q4827433,Available Bit Rate,1,1
Q2622793,JetDirect,Q4827433,Available Bit Rate,0,2
Q3359815,PPPoX,Q4827433,Available Bit Rate,1,2
Q1422324,Telecommunications Management Network,Q4827433,Available Bit Rate,1,2
Q1207505,quality,Q727490,scalability,1,1
Q137712,serializability,Q727490,scalability,0,2
Q403605,robustness,Q727490,scalability,0,2
Q4218455,qualification,Q727490,scalability,0,2
